id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5Q4H1XkVHxQjnrHCUpS61d,0.592,0.891,5,-4.766,0,0.0522,0.000912,0.000128,0.25,0.571,127.955,audio_features,spotify:track:5Q4H1XkVHxQjnrHCUpS61d,https://api.spotify.com/v1/tracks/5Q4H1XkVHxQjnrHCUpS61d,https://api.spotify.com/v1/audio-analysis/5Q4H1XkVHxQjnrHCUpS61d,186600,4
4B3qvzOMzLQXLeYgPsG3KA,0.582,0.428,2,-9.13,1,0.0516,0.752,0,0.102,0.255,99.608,audio_features,spotify:track:4B3qvzOMzLQXLeYgPsG3KA,https://api.spotify.com/v1/tracks/4B3qvzOMzLQXLeYgPsG3KA,https://api.spotify.com/v1/audio-analysis/4B3qvzOMzLQXLeYgPsG3KA,225241,3
0zCfmceT1YvtZXGbR6Roht,0.584,0.752,8,-6.689,1,0.058,0.018,3.73E-06,0.647,0.791,125.797,audio_features,spotify:track:0zCfmceT1YvtZXGbR6Roht,https://api.spotify.com/v1/tracks/0zCfmceT1YvtZXGbR6Roht,https://api.spotify.com/v1/audio-analysis/0zCfmceT1YvtZXGbR6Roht,228173,4
4P73ZBrXOmsZA6WXsuxUC1,0.787,0.467,1,-8.29,0,0.0564,0.0552,0.239,0.0481,0.509,164.078,audio_features,spotify:track:4P73ZBrXOmsZA6WXsuxUC1,https://api.spotify.com/v1/tracks/4P73ZBrXOmsZA6WXsuxUC1,https://api.spotify.com/v1/audio-analysis/4P73ZBrXOmsZA6WXsuxUC1,191947,4
6GmkJJMe9U1tEcrJ3Hq3A1,0.597,0.666,6,-6.365,0,0.0418,0.122,0.00302,0.1,0.626,164.992,audio_features,spotify:track:6GmkJJMe9U1tEcrJ3Hq3A1,https://api.spotify.com/v1/tracks/6GmkJJMe9U1tEcrJ3Hq3A1,https://api.spotify.com/v1/audio-analysis/6GmkJJMe9U1tEcrJ3Hq3A1,226787,4
7nwGvxqSrgAuty1tlPGCFz,0.555,0.783,10,-1.888,1,0.112,0.479,0,0.0838,0.329,149.785,audio_features,spotify:track:7nwGvxqSrgAuty1tlPGCFz,https://api.spotify.com/v1/tracks/7nwGvxqSrgAuty1tlPGCFz,https://api.spotify.com/v1/audio-analysis/7nwGvxqSrgAuty1tlPGCFz,187600,4
77lGafvlU68CeHgB2pkHC9,0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,audio_features,spotify:track:77lGafvlU68CeHgB2pkHC9,https://api.spotify.com/v1/tracks/77lGafvlU68CeHgB2pkHC9,https://api.spotify.com/v1/audio-analysis/77lGafvlU68CeHgB2pkHC9,199973,4
7wB9B1pIfE2kH0PvBMVgMQ,0.616,0.788,6,-3.208,1,0.192,0.153,0,0.198,0.544,172.827,audio_features,spotify:track:7wB9B1pIfE2kH0PvBMVgMQ,https://api.spotify.com/v1/tracks/7wB9B1pIfE2kH0PvBMVgMQ,https://api.spotify.com/v1/audio-analysis/7wB9B1pIfE2kH0PvBMVgMQ,210560,4
1QsXOnBUiREtGixFfdLTOf,0.521,0.669,8,-4.691,1,0.0264,0.107,0,0.178,0.281,94.057,audio_features,spotify:track:1QsXOnBUiREtGixFfdLTOf,https://api.spotify.com/v1/tracks/1QsXOnBUiREtGixFfdLTOf,https://api.spotify.com/v1/audio-analysis/1QsXOnBUiREtGixFfdLTOf,238600,4
3VuLFnOmk8EjVyehCJfzhT,0.564,0.328,2,-5.044,1,0.0355,0.833,0,0.102,0.244,121.306,audio_features,spotify:track:3VuLFnOmk8EjVyehCJfzhT,https://api.spotify.com/v1/tracks/3VuLFnOmk8EjVyehCJfzhT,https://api.spotify.com/v1/audio-analysis/3VuLFnOmk8EjVyehCJfzhT,239772,4
08gpoPLVHNAkvwyw76q9q7,0.556,0.747,11,-4.568,0,0.0511,0.0169,0,0.439,0.343,108.026,audio_features,spotify:track:08gpoPLVHNAkvwyw76q9q7,https://api.spotify.com/v1/tracks/08gpoPLVHNAkvwyw76q9q7,https://api.spotify.com/v1/audio-analysis/08gpoPLVHNAkvwyw76q9q7,208640,3
5R4HqXCZ6uTjxxnGdLt2S6,0.659,0.589,8,-4.004,1,0.0541,0.174,0,0.095,0.339,72.015,audio_features,spotify:track:5R4HqXCZ6uTjxxnGdLt2S6,https://api.spotify.com/v1/tracks/5R4HqXCZ6uTjxxnGdLt2S6,https://api.spotify.com/v1/audio-analysis/5R4HqXCZ6uTjxxnGdLt2S6,192732,4
0AS090YJNo3vh75GrFxwbX,0.652,0.784,0,-4.102,1,0.0398,0.248,4.24E-05,0.0851,0.445,100.995,audio_features,spotify:track:0AS090YJNo3vh75GrFxwbX,https://api.spotify.com/v1/tracks/0AS090YJNo3vh75GrFxwbX,https://api.spotify.com/v1/audio-analysis/0AS090YJNo3vh75GrFxwbX,198493,4
2ygxpFIvfVzti5zcpkSmue,0.586,0.756,8,-4.408,1,0.038,0.0037,0.000395,0.134,0.277,122.011,audio_features,spotify:track:2ygxpFIvfVzti5zcpkSmue,https://api.spotify.com/v1/tracks/2ygxpFIvfVzti5zcpkSmue,https://api.spotify.com/v1/audio-analysis/2ygxpFIvfVzti5zcpkSmue,235893,4
0CPer7ajYg9NKtwqUCcjjF,0.556,0.898,10,-3.869,1,0.168,0.193,1.60E-05,0.141,0.574,150.021,audio_features,spotify:track:0CPer7ajYg9NKtwqUCcjjF,https://api.spotify.com/v1/tracks/0CPer7ajYg9NKtwqUCcjjF,https://api.spotify.com/v1/audio-analysis/0CPer7ajYg9NKtwqUCcjjF,230528,4
51rldgwJawa5JVtWLeVMhc,0.613,0.925,6,-1.579,0,0.0622,0.00383,1.52E-06,0.0913,0.467,154.908,audio_features,spotify:track:51rldgwJawa5JVtWLeVMhc,https://api.spotify.com/v1/tracks/51rldgwJawa5JVtWLeVMhc,https://api.spotify.com/v1/audio-analysis/51rldgwJawa5JVtWLeVMhc,193552,4
6XPG5Pf5PCSEPCpjbt6NPk,0.472,0.471,5,-9.301,1,0.0292,0.0228,0,0.153,0.445,159.991,audio_features,spotify:track:6XPG5Pf5PCSEPCpjbt6NPk,https://api.spotify.com/v1/tracks/6XPG5Pf5PCSEPCpjbt6NPk,https://api.spotify.com/v1/audio-analysis/6XPG5Pf5PCSEPCpjbt6NPk,216000,4
2WWfjbHALIb3e7FMcj9mr4,0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,audio_features,spotify:track:2WWfjbHALIb3e7FMcj9mr4,https://api.spotify.com/v1/tracks/2WWfjbHALIb3e7FMcj9mr4,https://api.spotify.com/v1/audio-analysis/2WWfjbHALIb3e7FMcj9mr4,237140,4
5yKAzjFe0QB7Oqp679Ymw7,0.681,0.917,7,-3.214,1,0.0324,0.167,2.63E-05,0.337,0.48,105,audio_features,spotify:track:5yKAzjFe0QB7Oqp679Ymw7,https://api.spotify.com/v1/tracks/5yKAzjFe0QB7Oqp679Ymw7,https://api.spotify.com/v1/audio-analysis/5yKAzjFe0QB7Oqp679Ymw7,207000,4
5S9tFKnXOH0cRvtyUJVJdE,0.739,0.684,8,-4.85,1,0.0482,0.125,1.48E-05,0.153,0.466,98.022,audio_features,spotify:track:5S9tFKnXOH0cRvtyUJVJdE,https://api.spotify.com/v1/tracks/5S9tFKnXOH0cRvtyUJVJdE,https://api.spotify.com/v1/audio-analysis/5S9tFKnXOH0cRvtyUJVJdE,187755,4
0PPVVypRF0Smem9P35NsCo,0.575,0.653,0,-7.82,0,0.0393,0.0235,0.00092,0.146,0.416,95.003,audio_features,spotify:track:0PPVVypRF0Smem9P35NsCo,https://api.spotify.com/v1/tracks/0PPVVypRF0Smem9P35NsCo,https://api.spotify.com/v1/audio-analysis/0PPVVypRF0Smem9P35NsCo,182638,4
2Gl0FzuLxflY6nPifJp5Dr,0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.679,90.066,audio_features,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4
3qyeNnFY67zX6VmmIbzPsL,0.537,0.749,8,-4.725,1,0.109,0.0119,0,0.154,0.299,100.088,audio_features,spotify:track:3qyeNnFY67zX6VmmIbzPsL,https://api.spotify.com/v1/tracks/3qyeNnFY67zX6VmmIbzPsL,https://api.spotify.com/v1/audio-analysis/3qyeNnFY67zX6VmmIbzPsL,178634,4
3dWOuReL6DhczDfhsYXxat,0.586,0.666,1,-5.988,1,0.0358,0.00282,0.228,0.283,0.193,88.034,audio_features,spotify:track:3dWOuReL6DhczDfhsYXxat,https://api.spotify.com/v1/tracks/3dWOuReL6DhczDfhsYXxat,https://api.spotify.com/v1/audio-analysis/3dWOuReL6DhczDfhsYXxat,205133,4
5vtyFzfLkCSJvXEZFjQAa1,0.426,0.476,2,-6.64,1,0.0741,0.185,0,0.327,0.169,179.793,audio_features,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,https://api.spotify.com/v1/tracks/5vtyFzfLkCSJvXEZFjQAa1,https://api.spotify.com/v1/audio-analysis/5vtyFzfLkCSJvXEZFjQAa1,232759,4
2WQn7Yvs728KZmmY6tgWqH,0.581,0.684,1,-4.962,0,0.0429,0.0179,1.93E-05,0.0849,0.0397,129.966,audio_features,spotify:track:2WQn7Yvs728KZmmY6tgWqH,https://api.spotify.com/v1/tracks/2WQn7Yvs728KZmmY6tgWqH,https://api.spotify.com/v1/audio-analysis/2WQn7Yvs728KZmmY6tgWqH,202439,4
1My0Hfu5dTCbYisBk9ZRGr,0.47,0.727,7,-5.752,1,0.131,0.159,0,0.15,0.63,99.465,audio_features,spotify:track:1My0Hfu5dTCbYisBk9ZRGr,https://api.spotify.com/v1/tracks/1My0Hfu5dTCbYisBk9ZRGr,https://api.spotify.com/v1/audio-analysis/1My0Hfu5dTCbYisBk9ZRGr,183467,4
32pkUwCz2KaG8Fx2cRztCv,0.713,0.743,8,-6.835,0,0.0596,0.476,4.24E-05,0.134,0.308,137.039,audio_features,spotify:track:32pkUwCz2KaG8Fx2cRztCv,https://api.spotify.com/v1/tracks/32pkUwCz2KaG8Fx2cRztCv,https://api.spotify.com/v1/audio-analysis/32pkUwCz2KaG8Fx2cRztCv,175782,4
27eoCHVL1mohdzR7c61KQ1,0.697,0.659,10,-5.544,1,0.104,0.217,0,0.254,0.49,150.941,audio_features,spotify:track:27eoCHVL1mohdzR7c61KQ1,https://api.spotify.com/v1/tracks/27eoCHVL1mohdzR7c61KQ1,https://api.spotify.com/v1/audio-analysis/27eoCHVL1mohdzR7c61KQ1,217126,4
6se160dvONwrpI4G51bnVE,0.631,0.793,2,-4.732,1,0.109,0.0106,0,0.466,0.334,93.89,audio_features,spotify:track:6se160dvONwrpI4G51bnVE,https://api.spotify.com/v1/tracks/6se160dvONwrpI4G51bnVE,https://api.spotify.com/v1/audio-analysis/6se160dvONwrpI4G51bnVE,199960,4
7ri4jOlUUpAOivi56ONeTm,0.54,0.705,8,-4.046,1,0.053,0.0618,0.000849,0.111,0.131,91.94,audio_features,spotify:track:7ri4jOlUUpAOivi56ONeTm,https://api.spotify.com/v1/tracks/7ri4jOlUUpAOivi56ONeTm,https://api.spotify.com/v1/audio-analysis/7ri4jOlUUpAOivi56ONeTm,264946,4
3k08Cja0lw4MKJ72AyCGzU,0.568,0.767,0,-3.634,1,0.0461,0.0919,0,0.3,0.275,129.931,audio_features,spotify:track:3k08Cja0lw4MKJ72AyCGzU,https://api.spotify.com/v1/tracks/3k08Cja0lw4MKJ72AyCGzU,https://api.spotify.com/v1/audio-analysis/3k08Cja0lw4MKJ72AyCGzU,180938,4
7HSNDCmILAqYrMZh4tZgp4,0.478,0.634,0,-6.092,1,0.0728,0.395,0.00889,0.599,0.121,180.185,audio_features,spotify:track:7HSNDCmILAqYrMZh4tZgp4,https://api.spotify.com/v1/tracks/7HSNDCmILAqYrMZh4tZgp4,https://api.spotify.com/v1/audio-analysis/7HSNDCmILAqYrMZh4tZgp4,196010,4
6hB7JOcY2Ptmo0WR6p0gkz,0.495,0.68,0,-8.138,1,0.0458,0.25,1.61E-06,0.0823,0.147,150.061,audio_features,spotify:track:6hB7JOcY2Ptmo0WR6p0gkz,https://api.spotify.com/v1/tracks/6hB7JOcY2Ptmo0WR6p0gkz,https://api.spotify.com/v1/audio-analysis/6hB7JOcY2Ptmo0WR6p0gkz,245200,4
69sRK8FJTSdTXBWUKUaCrh,0.616,0.735,7,-6.414,1,0.076,0.00731,2.43E-05,0.0535,0.145,153.027,audio_features,spotify:track:69sRK8FJTSdTXBWUKUaCrh,https://api.spotify.com/v1/tracks/69sRK8FJTSdTXBWUKUaCrh,https://api.spotify.com/v1/audio-analysis/69sRK8FJTSdTXBWUKUaCrh,254250,4
47FSxpd4W61TARPc81Fgks,0.51,0.89,9,-4.18,1,0.0334,0.329,0.0442,0.105,0.119,150.011,audio_features,spotify:track:47FSxpd4W61TARPc81Fgks,https://api.spotify.com/v1/tracks/47FSxpd4W61TARPc81Fgks,https://api.spotify.com/v1/audio-analysis/47FSxpd4W61TARPc81Fgks,288000,4
3RcfxUwIHxr9o31ePwXAYp,0.572,0.726,0,-11.344,0,0.0323,0.00469,0.00514,0.104,0.372,108.004,audio_features,spotify:track:3RcfxUwIHxr9o31ePwXAYp,https://api.spotify.com/v1/tracks/3RcfxUwIHxr9o31ePwXAYp,https://api.spotify.com/v1/audio-analysis/3RcfxUwIHxr9o31ePwXAYp,220000,4
6dWkjaMkl7mXEIJD2JUKte,0.682,0.579,6,-6.081,0,0.13,0.565,0,0.128,0.356,90.049,audio_features,spotify:track:6dWkjaMkl7mXEIJD2JUKte,https://api.spotify.com/v1/tracks/6dWkjaMkl7mXEIJD2JUKte,https://api.spotify.com/v1/audio-analysis/6dWkjaMkl7mXEIJD2JUKte,154737,4
5dmELKs1VKivhATUKbuaKv,0.409,0.694,7,-5.345,1,0.0828,0.246,0,0.456,0.375,99.789,audio_features,spotify:track:5dmELKs1VKivhATUKbuaKv,https://api.spotify.com/v1/tracks/5dmELKs1VKivhATUKbuaKv,https://api.spotify.com/v1/audio-analysis/5dmELKs1VKivhATUKbuaKv,230419,4
5E80muiEtp40nhL7dbf2uk,0.544,0.587,9,-8.673,1,0.0389,0.39,0.000273,0.106,0.273,84.972,audio_features,spotify:track:5E80muiEtp40nhL7dbf2uk,https://api.spotify.com/v1/tracks/5E80muiEtp40nhL7dbf2uk,https://api.spotify.com/v1/audio-analysis/5E80muiEtp40nhL7dbf2uk,290453,4
5lIat5pyge2yKkV20FlgQ7,0.698,0.757,0,-5.821,1,0.0447,0.0827,0,0.195,0.349,95.03,audio_features,spotify:track:5lIat5pyge2yKkV20FlgQ7,https://api.spotify.com/v1/tracks/5lIat5pyge2yKkV20FlgQ7,https://api.spotify.com/v1/audio-analysis/5lIat5pyge2yKkV20FlgQ7,168681,4
5a5H265oyVQPw5BHZ7jJbE,0.524,0.708,10,-4.645,1,0.0364,0.0807,0.0144,0.124,0.484,102.099,audio_features,spotify:track:5a5H265oyVQPw5BHZ7jJbE,https://api.spotify.com/v1/tracks/5a5H265oyVQPw5BHZ7jJbE,https://api.spotify.com/v1/audio-analysis/5a5H265oyVQPw5BHZ7jJbE,225943,4
2dbuxFSPccg6aLfBKuUkOg,0.572,0.715,11,-5.712,1,0.0953,0.119,0,0.16,0.521,109.763,audio_features,spotify:track:2dbuxFSPccg6aLfBKuUkOg,https://api.spotify.com/v1/tracks/2dbuxFSPccg6aLfBKuUkOg,https://api.spotify.com/v1/audio-analysis/2dbuxFSPccg6aLfBKuUkOg,225520,4
0jZOK8YYLLzWgN6bOE8qii,0.63,0.441,10,-9.566,0,0.221,0.029,0,0.0758,0.33,139.857,audio_features,spotify:track:0jZOK8YYLLzWgN6bOE8qii,https://api.spotify.com/v1/tracks/0jZOK8YYLLzWgN6bOE8qii,https://api.spotify.com/v1/audio-analysis/0jZOK8YYLLzWgN6bOE8qii,229432,4
0OAVn3isG6datyfHNZn8r5,0.729,0.742,10,-5.422,1,0.0361,0.0295,0.0123,0.341,0.107,109.982,audio_features,spotify:track:0OAVn3isG6datyfHNZn8r5,https://api.spotify.com/v1/tracks/0OAVn3isG6datyfHNZn8r5,https://api.spotify.com/v1/audio-analysis/0OAVn3isG6datyfHNZn8r5,221798,4
1xm76IQraQkPO7jLExsasV,0.625,0.444,8,-17.802,1,0.048,0.0934,0.0035,0.0977,0.538,146.033,audio_features,spotify:track:1xm76IQraQkPO7jLExsasV,https://api.spotify.com/v1/tracks/1xm76IQraQkPO7jLExsasV,https://api.spotify.com/v1/audio-analysis/1xm76IQraQkPO7jLExsasV,187397,4
5B655bbru0WxKQokACkUr3,0.661,0.724,4,-6.924,1,0.0467,0.408,0.0803,0.103,0.441,160.038,audio_features,spotify:track:5B655bbru0WxKQokACkUr3,https://api.spotify.com/v1/tracks/5B655bbru0WxKQokACkUr3,https://api.spotify.com/v1/audio-analysis/5B655bbru0WxKQokACkUr3,215625,4
4a00SVbdG6saNqRJlC4XKQ,0.573,0.333,10,-10.763,1,0.406,0.322,0,0.076,0.397,75.919,audio_features,spotify:track:4a00SVbdG6saNqRJlC4XKQ,https://api.spotify.com/v1/tracks/4a00SVbdG6saNqRJlC4XKQ,https://api.spotify.com/v1/audio-analysis/4a00SVbdG6saNqRJlC4XKQ,189725,4
6ZpHYMIHw3U5HWiljx1Bk1,0.477,0.662,9,-5.02,1,0.0412,0.168,0,0.0791,0.304,141.83,audio_features,spotify:track:6ZpHYMIHw3U5HWiljx1Bk1,https://api.spotify.com/v1/tracks/6ZpHYMIHw3U5HWiljx1Bk1,https://api.spotify.com/v1/audio-analysis/6ZpHYMIHw3U5HWiljx1Bk1,195303,4
4uw3tHPjnriyikT4S3mXc2,0.642,0.7,8,-5.572,1,0.0489,0.0325,0.00017,0.091,0.304,144.98,audio_features,spotify:track:4uw3tHPjnriyikT4S3mXc2,https://api.spotify.com/v1/tracks/4uw3tHPjnriyikT4S3mXc2,https://api.spotify.com/v1/audio-analysis/4uw3tHPjnriyikT4S3mXc2,198845,4
5PB8zB1MOZASboLquvinMF,0.623,0.909,4,-3.079,0,0.0758,0.158,0,0.0972,0.651,93.984,audio_features,spotify:track:5PB8zB1MOZASboLquvinMF,https://api.spotify.com/v1/tracks/5PB8zB1MOZASboLquvinMF,https://api.spotify.com/v1/audio-analysis/5PB8zB1MOZASboLquvinMF,188787,4
7I49KefHnQONDAhR3A6jxX,0.726,0.723,7,-3.827,1,0.105,0.212,0,0.113,0.211,108.028,audio_features,spotify:track:7I49KefHnQONDAhR3A6jxX,https://api.spotify.com/v1/tracks/7I49KefHnQONDAhR3A6jxX,https://api.spotify.com/v1/audio-analysis/7I49KefHnQONDAhR3A6jxX,200469,4
0sR3dlKxPnc7ow7BqsMIVb,0.507,0.631,2,-6.551,0,0.0576,0.481,1.73E-06,0.428,0.243,169.649,audio_features,spotify:track:0sR3dlKxPnc7ow7BqsMIVb,https://api.spotify.com/v1/tracks/0sR3dlKxPnc7ow7BqsMIVb,https://api.spotify.com/v1/audio-analysis/0sR3dlKxPnc7ow7BqsMIVb,214500,4
1mXVgsBdtIVeCLJnSnmtdV,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000,4
5UzrHG9CEDqnTdo5pVh6Es,0.665,0.452,1,-7.81,1,0.0339,0.299,0,0.113,0.424,159.938,audio_features,spotify:track:5UzrHG9CEDqnTdo5pVh6Es,https://api.spotify.com/v1/tracks/5UzrHG9CEDqnTdo5pVh6Es,https://api.spotify.com/v1/audio-analysis/5UzrHG9CEDqnTdo5pVh6Es,157312,4
599hlIX8JXS7RNYvQ3EPCQ,0.742,0.522,5,-4.111,1,0.152,0.136,0,0.0422,0.751,180.039,audio_features,spotify:track:599hlIX8JXS7RNYvQ3EPCQ,https://api.spotify.com/v1/tracks/599hlIX8JXS7RNYvQ3EPCQ,https://api.spotify.com/v1/audio-analysis/599hlIX8JXS7RNYvQ3EPCQ,174080,4
7cM9Kqto11iJpY2RwgVJSq,0.812,0.472,1,-6.806,0,0.0603,0.26,0,0.285,0.457,92.951,audio_features,spotify:track:7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/audio-analysis/7cM9Kqto11iJpY2RwgVJSq,240013,4
4Rqh8JAlkJLsaIkTAUdpT2,0.598,0.589,5,-5.886,1,0.0534,0.0207,1.19E-06,0.0946,0.166,150.065,audio_features,spotify:track:4Rqh8JAlkJLsaIkTAUdpT2,https://api.spotify.com/v1/tracks/4Rqh8JAlkJLsaIkTAUdpT2,https://api.spotify.com/v1/audio-analysis/4Rqh8JAlkJLsaIkTAUdpT2,227279,4
7pJ4iEOOwUEzO3m9Hh3Ojr,0.646,0.744,3,-4.714,1,0.0365,0.0246,0,0.0705,0.358,103.048,audio_features,spotify:track:7pJ4iEOOwUEzO3m9Hh3Ojr,https://api.spotify.com/v1/tracks/7pJ4iEOOwUEzO3m9Hh3Ojr,https://api.spotify.com/v1/audio-analysis/7pJ4iEOOwUEzO3m9Hh3Ojr,174733,4
3FQquWL1AHJ8pO75e0MFkk,0.588,0.713,11,-8.637,1,0.0299,0.0543,0.00409,0.0794,0.559,149.986,audio_features,spotify:track:3FQquWL1AHJ8pO75e0MFkk,https://api.spotify.com/v1/tracks/3FQquWL1AHJ8pO75e0MFkk,https://api.spotify.com/v1/audio-analysis/3FQquWL1AHJ8pO75e0MFkk,230139,4
4SVkBgYlewArhpodjaXGoc,0.595,0.656,7,-7.061,1,0.15,0.162,0,0.379,0.443,140.07,audio_features,spotify:track:4SVkBgYlewArhpodjaXGoc,https://api.spotify.com/v1/tracks/4SVkBgYlewArhpodjaXGoc,https://api.spotify.com/v1/audio-analysis/4SVkBgYlewArhpodjaXGoc,188732,4
3KKvHPk4j5aagtMTe0hj0v,0.796,0.489,11,-7.671,0,0.0773,0.486,0.00118,0.0943,0.165,123.046,audio_features,spotify:track:3KKvHPk4j5aagtMTe0hj0v,https://api.spotify.com/v1/tracks/3KKvHPk4j5aagtMTe0hj0v,https://api.spotify.com/v1/audio-analysis/3KKvHPk4j5aagtMTe0hj0v,212696,4
6MXSjqPD16X1tNw7zC0ivw,0.726,0.817,7,-5.395,1,0.0368,0.404,0.000181,0.0996,0.551,122.97,audio_features,spotify:track:6MXSjqPD16X1tNw7zC0ivw,https://api.spotify.com/v1/tracks/6MXSjqPD16X1tNw7zC0ivw,https://api.spotify.com/v1/audio-analysis/6MXSjqPD16X1tNw7zC0ivw,219998,4
5J8K5qBOK0WN24LBWYYBwG,0.445,0.823,9,-6.863,1,0.0641,0.363,0.00261,0.133,0.126,139.95,audio_features,spotify:track:5J8K5qBOK0WN24LBWYYBwG,https://api.spotify.com/v1/tracks/5J8K5qBOK0WN24LBWYYBwG,https://api.spotify.com/v1/audio-analysis/5J8K5qBOK0WN24LBWYYBwG,192000,4
70T02kM8TDzHsBycd6iDRf,0.643,0.57,4,-6.579,1,0.027,0.482,1.19E-06,0.105,0.303,106.977,audio_features,spotify:track:70T02kM8TDzHsBycd6iDRf,https://api.spotify.com/v1/tracks/70T02kM8TDzHsBycd6iDRf,https://api.spotify.com/v1/audio-analysis/70T02kM8TDzHsBycd6iDRf,198107,4
5CwzrC2BMGdv9TMEioijIx,0.698,0.718,3,-5.43,1,0.0562,0.00966,8.73E-05,0.102,0.622,98,audio_features,spotify:track:5CwzrC2BMGdv9TMEioijIx,https://api.spotify.com/v1/tracks/5CwzrC2BMGdv9TMEioijIx,https://api.spotify.com/v1/audio-analysis/5CwzrC2BMGdv9TMEioijIx,209547,4
4msxWd4cytnYhfIM9xYOLu,0.643,0.603,2,-7.429,1,0.0426,0.18,0.00162,0.115,0.339,140.013,audio_features,spotify:track:4msxWd4cytnYhfIM9xYOLu,https://api.spotify.com/v1/tracks/4msxWd4cytnYhfIM9xYOLu,https://api.spotify.com/v1/audio-analysis/4msxWd4cytnYhfIM9xYOLu,280295,4
0W363qrIc4GwuwOqa0WAEO,0.584,0.739,2,-4.72,1,0.0435,0.216,0,0.188,0.351,104.884,audio_features,spotify:track:0W363qrIc4GwuwOqa0WAEO,https://api.spotify.com/v1/tracks/0W363qrIc4GwuwOqa0WAEO,https://api.spotify.com/v1/audio-analysis/0W363qrIc4GwuwOqa0WAEO,231383,4
6TdweeWiGv35hKXn3tARjA,0.599,0.897,0,-2.731,1,0.0435,0.228,0,0.554,0.931,156.016,audio_features,spotify:track:6TdweeWiGv35hKXn3tARjA,https://api.spotify.com/v1/tracks/6TdweeWiGv35hKXn3tARjA,https://api.spotify.com/v1/audio-analysis/6TdweeWiGv35hKXn3tARjA,190769,4
6oNZ0WxqptE7V0qpjtyJ4a,0.294,0.697,6,-6.029,1,0.128,0.0398,0.00011,0.136,0.183,160.566,audio_features,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,https://api.spotify.com/v1/tracks/6oNZ0WxqptE7V0qpjtyJ4a,https://api.spotify.com/v1/audio-analysis/6oNZ0WxqptE7V0qpjtyJ4a,232937,4
1Q1Lz8shbr2AXR8zKReTqd,0.614,0.589,6,-8.043,0,0.0354,0.203,0,0.114,0.366,107.959,audio_features,spotify:track:1Q1Lz8shbr2AXR8zKReTqd,https://api.spotify.com/v1/tracks/1Q1Lz8shbr2AXR8zKReTqd,https://api.spotify.com/v1/audio-analysis/1Q1Lz8shbr2AXR8zKReTqd,220629,4
0TYEfMnj3v7QgJyBxrphME,0.723,0.722,11,-7.967,1,0.04,0.314,5.15E-06,0.29,0.34,105.008,audio_features,spotify:track:0TYEfMnj3v7QgJyBxrphME,https://api.spotify.com/v1/tracks/0TYEfMnj3v7QgJyBxrphME,https://api.spotify.com/v1/audio-analysis/0TYEfMnj3v7QgJyBxrphME,175868,4
4BHAkKbFSdSk49nkXlwZ30,0.567,0.587,6,-6.83,0,0.0462,0.237,0,0.102,0.34,97.932,audio_features,spotify:track:4BHAkKbFSdSk49nkXlwZ30,https://api.spotify.com/v1/tracks/4BHAkKbFSdSk49nkXlwZ30,https://api.spotify.com/v1/audio-analysis/4BHAkKbFSdSk49nkXlwZ30,285027,4
2O82Jrg4VZUMt2X2aLn9It,0.632,0.819,10,-3.34,1,0.033,0.405,0,0.116,0.444,144.995,audio_features,spotify:track:2O82Jrg4VZUMt2X2aLn9It,https://api.spotify.com/v1/tracks/2O82Jrg4VZUMt2X2aLn9It,https://api.spotify.com/v1/audio-analysis/2O82Jrg4VZUMt2X2aLn9It,201931,4
4pWawf1Rq4qHDv4Ktqjg2D,0.589,0.826,0,-4.577,0,0.0776,0.0663,0.000735,0.367,0.215,117.099,audio_features,spotify:track:4pWawf1Rq4qHDv4Ktqjg2D,https://api.spotify.com/v1/tracks/4pWawf1Rq4qHDv4Ktqjg2D,https://api.spotify.com/v1/audio-analysis/4pWawf1Rq4qHDv4Ktqjg2D,240508,4
26tYs69x1ijKSHBw6T8G7e,0.536,0.72,6,-3.967,1,0.0503,0.0374,0.00247,0.089,0.414,125.005,audio_features,spotify:track:26tYs69x1ijKSHBw6T8G7e,https://api.spotify.com/v1/tracks/26tYs69x1ijKSHBw6T8G7e,https://api.spotify.com/v1/audio-analysis/26tYs69x1ijKSHBw6T8G7e,196540,4
